,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,ExterQualOrigin,ExterCondOrigin,GarageQualOrigin,GarageCondOrigin,FireplaceQuOrigin,KitchenQualOrigin,HeatingQCOrigin,BsmtQualOrigin,BsmtExposureOrigin,BsmtFinType1Origin,BsmtFinType2Origin,FunctionalOrigin,GarageFinishOrigin,FenceOrigin,NewHouse,Season,TotalArea
45,20,RL,70,7945,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0,3,3,CBlock,3,TA,1,5,179,4,506,465,1150,GasA,5,Y,FuseA,1150,0,0,1150,1,0,1,0,3,1,3,6,8,0,0,Attchd,1959,1,1,300,3,3,Y,0,0,0,0,0,0,None,0,None,0,5,2006,WD,Normal,141000,TA,TA,TA,TA,None,TA,Ex,TA,No,ALQ,BLQ,Typ,RFn,None,0,1,12915
46,120,RL,61,7658,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412,5,3,PConc,5,TA,1,6,456,1,0,1296,1752,GasA,5,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,5,6,8,1,4,Attchd,2005,1,2,576,3,3,Y,196,82,0,0,0,0,None,0,None,0,2,2010,WD,Normal,319900,Ex,TA,TA,TA,Gd,Ex,Ex,Ex,No,GLQ,Unf,Typ,RFn,None,0,0,15993
47,50,RL,48,12822,Pave,None,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,5,TA,1,6,1351,1,0,83,1434,GasA,5,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,4,6,8,1,5,Attchd,2003,1,2,670,3,3,Y,168,43,0,0,198,0,None,0,None,0,8,2009,WD,Abnorml,239686,Gd,TA,TA,TA,Ex,Gd,Ex,Ex,No,GLQ,Unf,Typ,RFn,None,0,0,21115
48,20,FV,84,11096,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,TA,3,6,24,1,0,1632,1656,GasA,5,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,4,7,8,0,0,Attchd,2006,1,3,826,3,3,Y,0,146,0,0,0,0,None,0,None,0,7,2007,WD,Normal,249700,Gd,TA,TA,TA,None,Gd,Ex,Gd,Av,GLQ,Unf,Typ,RFn,None,0,1,18776
49,190,RM,33,4456,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,BrkTil,3,TA,1,1,0,1,0,736,736,GasA,4,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,3,8,8,0,0,None,1920,0,0,0,0,0,N,0,0,102,0,0,0,None,0,None,0,6,2009,New,Partial,113000,TA,TA,None,None,None,TA,Gd,TA,No,Unf,Unf,Typ,None,None,0,1,8967
50,20,RL,66,7742,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,TA,1,4,763,1,0,192,955,GasA,5,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,3,6,8,0,0,Attchd,1966,1,1,386,3,3,Y,0,0,0,0,0,0,None,2,None,0,1,2007,WD,Normal,127000,TA,TA,TA,TA,None,TA,Ex,TA,No,BLQ,Unf,Typ,Unf,MnPrv,0,0,12014
51,60,RL,83.27364529,13869,Pave,None,IR2,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,TA,3,6,182,1,0,612,794,GasA,4,Y,SBrkr,794,676,0,1470,0,1,2,0,3,1,3,6,8,0,0,Attchd,1997,2,2,388,3,3,Y,0,75,0,0,0,0,None,0,None,0,7,2007,WD,Normal,177000,TA,TA,TA,TA,None,TA,Gd,Gd,Av,GLQ,Unf,Typ,Fin,None,0,1,18943.27365
52,50,RM,52,6240,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,TA,1,1,0,1,0,816,816,GasA,3,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,3,6,8,1,4,Detchd,1985,1,2,528,3,3,Y,112,0,0,0,0,0,None,2,Shed,400,9,2006,WD,Normal,114500,TA,TA,TA,TA,Gd,TA,TA,TA,No,Unf,Unf,Typ,Unf,MnPrv,0,0,10916
53,90,RM,110,8472,Grvl,None,IR2,Bnk,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,2,3,CBlock,4,TA,4,2,104,6,712,0,816,GasA,3,N,SBrkr,816,0,0,816,1,0,1,0,2,1,3,5,8,0,0,CarPort,1963,1,2,516,3,3,Y,106,0,0,0,0,0,None,0,None,0,5,2010,WD,Normal,110000,Fa,TA,TA,TA,None,TA,TA,Gd,Gd,LwQ,GLQ,Typ,Unf,None,0,1,12468
54,20,RL,68,50271,Pave,None,IR1,Low,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0,4,3,CBlock,5,TA,4,6,1810,1,0,32,1842,GasA,4,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,4,5,8,1,4,Attchd,1981,2,3,894,3,3,Y,857,72,0,0,0,0,None,0,None,0,11,2006,WD,Normal,385000,Gd,TA,TA,TA,Gd,Gd,Gd,Ex,Gd,GLQ,Unf,Typ,Fin,None,0,0,59530
55,80,RL,60,7134,Pave,None,Reg,Bnk,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,TA,1,5,384,1,0,0,384,GasA,3,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,3,6,7,1,3,Detchd,1962,1,2,572,3,3,Y,0,50,0,0,0,0,None,2,None,0,2,2007,WD,Normal,130000,TA,TA,TA,TA,TA,TA,TA,TA,No,ALQ,Unf,Min1,Unf,MnPrv,0,0,11304
56,20,RL,100,10175,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272,3,3,CBlock,3,TA,1,4,490,1,0,935,1425,GasA,4,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,3,7,8,1,4,Attchd,1964,1,2,576,3,3,Y,0,0,0,407,0,0,None,0,None,0,7,2008,WD,Normal,180500,TA,TA,TA,TA,Gd,TA,Gd,TA,No,BLQ,Unf,Typ,RFn,None,0,1,17230
57,160,FV,24,2645,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456,4,3,PConc,4,TA,1,6,649,1,0,321,970,GasA,5,Y,SBrkr,983,756,0,1739,1,0,2,1,3,1,4,7,8,0,0,Attchd,1999,2,2,480,3,3,Y,115,0,0,0,0,0,None,0,None,0,8,2009,WD,Abnorml,172500,Gd,TA,TA,TA,None,Gd,Ex,Gd,No,GLQ,Unf,Typ,Fin,None,0,0,9138
58,60,RL,89,11645,Pave,None,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,TA,1,1,0,1,0,860,860,GasA,5,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,4,7,8,0,0,Attchd,2004,1,2,565,3,3,Y,0,70,0,0,0,0,None,0,None,0,8,2006,WD,Normal,196500,Gd,TA,TA,TA,None,Gd,Ex,Gd,No,Unf,Unf,Typ,RFn,None,0,0,17529
59,60,RL,66,13682,Pave,None,IR2,HLS,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031,5,3,PConc,5,TA,4,1,0,1,0,1410,1410,GasA,5,Y,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,4,10,8,1,4,BuiltIn,2006,2,3,641,3,3,Y,192,0,37,0,0,0,None,0,None,0,10,2006,New,Partial,438780,Ex,TA,TA,TA,Gd,Gd,Ex,Ex,Gd,Unf,Unf,Typ,Fin,None,1,0,24359
60,20,RL,60,7200,Pave,None,Reg,Bnk,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,TA,3,5,632,1,0,148,780,GasA,5,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,3,4,8,0,0,Detchd,1973,1,1,352,3,3,Y,196,0,0,0,0,0,None,2,None,0,1,2008,WD,Normal,124900,TA,TA,TA,TA,None,TA,Ex,TA,Av,ALQ,Unf,Typ,Unf,MnPrv,0,0,10928
61,20,RL,63,13072,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,TA,1,5,941,1,0,217,1158,GasA,5,Y,SBrkr,1158,0,0,1158,1,0,1,1,3,1,4,5,8,0,0,Detchd,2006,1,2,576,3,3,Y,0,50,0,0,0,0,None,0,None,0,5,2006,New,Partial,158000,TA,TA,TA,TA,None,Gd,Ex,Gd,No,ALQ,Unf,Typ,Unf,None,0,1,18393
62,75,RM,60,7200,Pave,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,BrkTil,3,Fa,1,1,0,1,0,530,530,GasA,3,N,SBrkr,581,530,0,1111,0,0,1,0,3,1,2,6,8,0,0,Detchd,1935,1,1,288,3,3,N,0,0,144,0,0,0,None,0,None,0,3,2007,WD,Normal,101000,TA,TA,TA,TA,None,Fa,TA,TA,No,Unf,Unf,Typ,Unf,None,0,0,10974
63,120,RL,44,6442,Pave,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178,4,3,PConc,4,Gd,2,6,24,1,0,1346,1370,GasA,5,Y,SBrkr,1370,0,0,1370,0,0,2,0,2,1,4,6,8,1,4,Attchd,2006,1,2,484,3,3,Y,120,49,0,0,0,0,None,0,None,0,10,2007,WD,Normal,202500,Gd,TA,TA,TA,Gd,Gd,Ex,Gd,Mn,GLQ,Unf,Typ,RFn,None,0,0,12797
64,70,RM,50,10300,Pave,None,IR1,Bnk,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0,3,3,BrkTil,3,TA,1,1,0,1,0,576,576,GasA,4,Y,SBrkr,902,808,0,1710,0,0,2,0,3,1,3,9,8,0,0,Detchd,1990,1,2,480,3,3,Y,12,11,64,0,0,0,None,4,None,0,4,2010,WD,Normal,140000,TA,TA,TA,TA,None,TA,Gd,TA,No,Unf,Unf,Typ,Unf,GdPrv,0,0,15489
65,60,RL,68.46531969,9375,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573,3,3,PConc,4,TA,1,6,739,1,0,318,1057,GasA,5,Y,SBrkr,1057,977,0,2034,1,0,2,1,3,1,4,8,8,0,0,Attchd,1998,1,2,645,3,3,Y,576,36,0,0,0,0,None,4,None,0,2,2009,WD,Normal,219500,TA,TA,TA,TA,None,Gd,Ex,Gd,No,GLQ,Unf,Typ,RFn,GdPrv,0,0,17455.46532
66,60,RL,76,9591,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344,4,3,PConc,5,TA,3,1,0,1,0,1143,1143,GasA,5,Y,SBrkr,1143,1330,0,2473,0,0,2,1,4,1,4,9,8,1,4,BuiltIn,2004,1,3,852,3,3,Y,192,151,0,0,0,0,None,0,None,0,10,2007,WD,Normal,317000,Gd,TA,TA,TA,Gd,Gd,Ex,Ex,Av,Unf,Unf,Typ,RFn,None,0,0,18438
67,20,RL,99.74968672,19900,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287,3,3,CBlock,4,TA,4,6,912,1,0,1035,1947,GasA,3,Y,SBrkr,2207,0,0,2207,1,0,2,0,3,1,3,7,7,1,4,Attchd,1970,1,2,576,3,3,Y,301,0,0,0,0,0,None,0,None,0,7,2010,WD,Normal,180000,TA,TA,TA,TA,Gd,TA,TA,Gd,Gd,GLQ,Unf,Min1,RFn,None,0,1,29471.74969
68,20,RL,72,10665,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167,4,3,PConc,4,TA,3,6,1013,1,0,440,1453,GasA,5,Y,SBrkr,1479,0,0,1479,1,0,2,0,3,1,4,7,8,0,0,Attchd,2003,1,2,558,3,3,Y,144,29,0,0,0,0,None,0,None,0,6,2007,WD,Normal,226000,Gd,TA,TA,TA,None,Gd,Ex,Gd,Av,GLQ,Unf,Typ,RFn,None,0,1,17499
69,30,RM,47,4608,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,TA,1,1,0,1,0,747,747,GasA,3,Y,SBrkr,747,0,0,747,0,0,1,0,2,1,3,4,8,0,0,Attchd,1945,1,1,220,3,3,Y,0,0,0,0,0,0,None,0,None,0,6,2010,WD,Normal,80000,TA,Gd,TA,TA,None,TA,TA,TA,No,Unf,Unf,Typ,Unf,None,0,1,7863
70,50,RL,81,15593,Pave,None,Reg,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0,4,3,CBlock,3,TA,1,4,603,1,0,701,1304,GasW,3,Y,SBrkr,1304,983,0,2287,0,0,2,0,3,1,3,7,8,1,3,Attchd,1953,2,2,667,3,3,Y,0,21,114,0,0,0,None,0,None,0,7,2006,WD,Normal,225000,Gd,TA,TA,TA,TA,TA,TA,TA,No,BLQ,Unf,Typ,Fin,None,0,1,23658
71,20,RL,95,13651,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115,3,4,CBlock,4,TA,4,5,1880,1,0,343,2223,GasA,5,Y,SBrkr,2223,0,0,2223,1,0,2,0,3,1,3,8,8,2,4,Attchd,1973,2,2,516,3,3,Y,300,0,0,0,0,0,None,0,None,0,2,2007,WD,Normal,244000,TA,Gd,TA,TA,Gd,TA,Ex,Gd,Gd,ALQ,Unf,Typ,Fin,None,0,0,24569
72,20,RL,69,7599,Pave,None,Reg,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0,3,3,CBlock,3,TA,1,5,565,1,0,280,845,GasA,3,Y,SBrkr,845,0,0,845,1,0,1,0,2,1,3,4,8,0,0,Detchd,1987,1,2,360,3,3,Y,0,0,0,0,0,0,None,0,None,0,6,2007,WD,Normal,129500,TA,TA,TA,TA,None,TA,TA,TA,No,ALQ,Unf,Typ,Unf,None,0,1,11408
73,60,RL,74,10141,Pave,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,3,3,PConc,4,TA,1,1,0,1,0,832,832,GasA,4,Y,SBrkr,885,833,0,1718,0,0,2,1,3,1,3,7,8,1,3,Attchd,1998,2,2,427,3,3,Y,0,94,0,0,291,0,None,0,None,0,12,2009,WD,Normal,185000,TA,TA,TA,TA,TA,TA,Gd,Gd,No,Unf,Unf,Typ,Fin,None,0,0,16167
74,20,RL,85,10200,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104,3,3,CBlock,3,TA,1,5,320,4,362,404,1086,GasA,4,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,3,6,8,0,0,Attchd,1989,1,2,490,3,3,Y,0,0,0,0,0,0,None,1,None,0,5,2010,WD,Normal,144900,TA,TA,TA,TA,None,TA,Gd,TA,No,ALQ,BLQ,Typ,Unf,GdWo,0,1,15223
75,50,RM,60,5790,Pave,None,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0,4,4,CBlock,2,TA,1,1,0,1,0,840,840,GasA,4,N,SBrkr,840,765,0,1605,0,0,2,0,3,2,3,8,8,0,0,Detchd,1915,1,1,379,3,3,Y,0,0,202,0,0,0,None,0,None,0,5,2010,WD,Normal,107400,Gd,Gd,TA,TA,None,TA,Gd,Fa,No,Unf,Unf,Typ,Unf,None,0,1,11321
76,180,RM,21,1596,Pave,None,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0,3,3,CBlock,4,TA,4,6,462,1,0,0,462,GasA,3,Y,SBrkr,526,462,0,988,1,0,1,0,2,1,3,5,8,0,0,BuiltIn,1973,1,1,297,3,3,Y,120,101,0,0,0,0,None,1,None,0,11,2009,WD,Normal,91000,TA,TA,TA,TA,None,TA,TA,Gd,Gd,GLQ,Unf,Typ,Unf,GdWo,0,0,5035
77,20,RL,65.09608283,8475,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,3,TA,1,5,228,1,0,724,952,GasA,5,Y,FuseA,952,0,0,952,0,0,1,0,2,1,3,4,8,0,0,Detchd,1956,1,1,283,3,3,Y,0,0,0,0,0,0,None,0,None,0,4,2008,WD,Normal,135750,TA,TA,TA,TA,None,TA,Ex,TA,No,ALQ,Unf,Typ,Unf,None,0,0,12631.09608
78,50,RM,50,8635,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,TA,1,4,336,6,41,295,672,GasA,3,Y,SBrkr,1072,213,0,1285,1,0,1,0,2,1,3,6,7,0,0,Detchd,1948,1,1,240,3,3,Y,0,0,0,0,0,0,None,2,None,0,1,2008,WD,Normal,127000,TA,TA,TA,TA,None,TA,TA,TA,No,BLQ,GLQ,Min1,Unf,MnPrv,0,0,12839
79,90,RL,72,10778,Pave,None,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,3,TA,1,1,0,1,0,1768,1768,GasA,3,N,SBrkr,1768,0,0,1768,0,0,2,0,4,2,3,8,8,0,0,None,1968,0,0,0,0,0,Y,0,0,0,0,0,0,None,0,None,0,4,2010,WD,Normal,136500,TA,TA,None,None,None,TA,TA,TA,No,Unf,Unf,Typ,None,None,0,0,17922
80,50,RM,60,10440,Pave,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,PConc,3,TA,1,1,0,1,0,440,440,GasA,4,Y,SBrkr,682,548,0,1230,0,0,1,1,2,1,3,5,8,0,0,Detchd,1966,1,2,440,3,3,Y,74,0,128,0,0,0,None,2,None,0,5,2009,WD,Normal,110000,TA,TA,TA,TA,None,TA,Gd,TA,No,Unf,Unf,Typ,Unf,MnPrv,0,1,14482
81,60,RL,100,13000,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576,3,4,CBlock,4,TA,1,3,448,1,0,448,896,GasA,3,Y,SBrkr,1182,960,0,2142,0,0,2,1,4,1,4,8,8,1,4,Attchd,1968,2,1,509,3,3,Y,0,72,0,0,252,0,None,0,None,0,6,2009,WD,Normal,193500,TA,Gd,TA,TA,Gd,Gd,TA,Gd,No,Rec,Unf,Typ,Fin,None,0,1,20585
82,120,RM,32,4500,Pave,None,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443,3,4,PConc,5,Gd,1,6,1201,1,0,36,1237,GasA,5,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,3,5,8,0,0,Attchd,1998,2,2,405,3,3,Y,0,199,0,0,0,0,None,0,None,0,3,2006,WD,Normal,153500,TA,Gd,TA,TA,None,TA,Ex,Ex,No,GLQ,Unf,Typ,Fin,None,0,0,10727
83,20,RL,78,10206,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468,3,3,PConc,4,TA,1,6,33,1,0,1530,1563,GasA,5,Y,SBrkr,1563,0,0,1563,0,0,2,0,3,1,4,6,8,1,4,Attchd,2007,1,3,758,3,3,Y,144,99,0,0,0,0,None,0,None,0,10,2008,WD,Normal,245000,TA,TA,TA,TA,Gd,Gd,Ex,Gd,No,GLQ,Unf,Typ,RFn,None,0,0,18005
84,20,RL,80,8892,Pave,None,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66,3,3,CBlock,3,TA,1,1,0,1,0,1065,1065,GasA,4,Y,SBrkr,1065,0,0,1065,0,0,1,1,3,1,3,6,8,0,0,Detchd,1974,1,2,461,3,3,Y,74,0,0,0,0,0,None,0,None,0,7,2007,COD,Normal,126500,TA,TA,TA,TA,None,TA,Gd,TA,No,Unf,Unf,Typ,Unf,None,0,1,13833
85,80,RL,65.30696747,8530,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22,3,3,PConc,4,TA,1,1,0,1,0,384,384,GasA,4,Y,SBrkr,804,670,0,1474,0,0,2,1,3,1,3,7,8,1,3,BuiltIn,1995,2,2,400,3,3,Y,120,72,0,0,0,0,None,0,Shed,700,5,2009,WD,Normal,168500,TA,TA,TA,TA,TA,TA,Gd,Gd,No,Unf,Unf,Typ,Fin,None,0,1,12925.30697
86,60,RL,121,16059,Pave,None,Reg,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284,4,3,CBlock,4,TA,1,1,0,1,0,1288,1288,GasA,5,Y,SBrkr,1301,1116,0,2417,0,0,2,1,4,1,4,9,8,1,3,Attchd,1991,1,2,462,3,3,Y,127,82,0,0,0,0,None,0,None,0,4,2006,WD,Normal,260000,Gd,TA,TA,TA,TA,Gd,Ex,Gd,No,Unf,Unf,Typ,Unf,None,0,0,24545
87,60,RL,122,11911,Pave,None,IR2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,TA,3,1,0,1,0,684,684,GasA,5,Y,SBrkr,684,876,0,1560,0,0,2,1,3,1,4,6,8,1,4,BuiltIn,2005,2,2,400,3,3,Y,100,38,0,0,0,0,None,0,None,0,3,2009,WD,Normal,174000,Gd,TA,TA,TA,Gd,Gd,Ex,Gd,Av,Unf,Unf,Typ,Fin,None,0,0,17059
88,160,FV,40,3951,Pave,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76,4,3,PConc,4,TA,3,1,0,1,0,612,612,GasA,5,Y,SBrkr,612,612,0,1224,0,0,2,1,2,1,4,4,8,0,0,Detchd,2009,1,2,528,3,3,Y,0,234,0,0,0,0,None,0,None,0,6,2009,New,Partial,164500,Gd,TA,TA,TA,None,Gd,Ex,Gd,Av,Unf,Unf,Typ,RFn,None,1,1,8501
89,50,C (all),105,8470,Pave,None,IR1,Lvl,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,None,0,2,2,CBlock,3,Fa,1,1,0,1,0,1013,1013,GasA,3,N,SBrkr,1013,0,513,1526,0,0,1,0,2,1,2,6,8,0,0,None,1915,0,0,0,0,0,N,0,0,156,0,0,0,None,2,None,0,10,2009,ConLD,Abnorml,85000,Fa,Fa,None,None,None,Fa,TA,TA,No,Unf,Unf,Typ,None,MnPrv,0,0,13809
90,20,RL,60,8070,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,TA,1,6,588,1,0,402,990,GasA,5,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,3,5,8,0,0,None,1994,0,0,0,0,0,Y,0,0,0,0,0,0,None,0,None,0,8,2007,WD,Normal,123600,TA,TA,None,None,None,TA,Ex,Gd,No,GLQ,Unf,Typ,None,None,0,0,12090
91,20,RL,60,7200,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,3,3,Slab,0,None,0,0,0,0,0,0,0,GasA,3,Y,FuseA,1040,0,0,1040,0,0,1,0,2,1,3,4,8,0,0,Detchd,1950,1,2,420,3,3,Y,0,29,0,0,0,0,None,0,None,0,7,2006,WD,Normal,109900,TA,TA,TA,TA,None,TA,TA,None,None,None,None,Typ,Unf,None,0,1,9789
